frame,class_id,conf,x1,y1,x2,y2
428, 12, 0.47, 0.492137, 0.445672, 1.365350, 1.445672
428, 3, 0.45, 0.063092, 0.122171, 0.196770, 0.238548
429, 17, 0.39, 0.130684, 0.298844, 0.379283, 0.615170
429, 6, 0.36, 0.130662, 0.298385, 0.423801, 0.574526
429, 12, 0.38, 0.492586, 0.448191, 1.330535, 1.448191
429, 3, 0.38, 0.668194, 0.244127, 0.821575, 0.463242
429, 3, 0.31, 0.081534, 0.124930, 0.197520, 0.258486
430, 17, 0.30, 0.144038, 0.300892, 0.404297, 0.604653
430, 6, 0.34, 0.144588, 0.301445, 0.447132, 0.564180
430, 3, 0.34, 0.100728, 0.127871, 0.228938, 0.255447
431, 17, 0.29, 0.164567, 0.293860, 0.446364, 0.589402
431, 6, 0.28, 0.163003, 0.293771, 0.501446, 0.568226
431, 12, 0.37, 0.489278, 0.447774, 1.408504, 1.447774
431, 3, 0.31, 0.704776, 0.243752, 0.855909, 0.458012
431, 3, 0.26, 0.126099, 0.130348, 0.253173, 0.263988
432, 17, 0.40, 0.172684, 0.299615, 0.458390, 0.602146
432, 6, 0.35, 0.171773, 0.300337, 0.510372, 0.565965
432, 12, 0.47, 0.489681, 0.493795, 1.225587, 1.493796
432, 3, 0.38, 0.726178, 0.242151, 0.884546, 0.463158
433, 17, 0.36, 0.194005, 0.300883, 0.472227, 0.610041
433, 6, 0.35, 0.194782, 0.302134, 0.522781, 0.565362
433, 12, 0.47, 0.493325, 0.450730, 1.345193, 1.450730
433, 3, 0.56, 0.170195, 0.141514, 0.299190, 0.259690
434, 17, 0.36, 0.220338, 0.298959, 0.496596, 0.592837
434, 6, 0.33, 0.219138, 0.299204, 0.548127, 0.564542
434, 12, 0.52, 0.497519, 0.451363, 1.402539, 1.451363
434, 3, 0.48, 0.193838, 0.143751, 0.320799, 0.254964
434, 3, 0.28, 0.770859, 0.242745, 0.931447, 0.464813
435, 17, 0.34, 0.237994, 0.300240, 0.517903, 0.562224
435, 6, 0.27, 0.239308, 0.300754, 0.574076, 0.525032
435, 12, 0.46, 0.498766, 0.450503, 1.498766, 1.450503
435, 3, 0.37, 0.216528, 0.146860, 0.340943, 0.262043
435, 3, 0.30, 0.795564, 0.241794, 0.955807, 0.472072
436, 12, 0.50, 0.498970, 0.450415, 1.498970, 1.450415
436, 3, 0.53, 0.240525, 0.148164, 0.363221, 0.266574
436, 3, 0.34, 0.822133, 0.242257, 0.979962, 0.475621
437, 17, 0.28, 0.284366, 0.297767, 0.557277, 0.563243
437, 12, 0.32, 0.497377, 0.450774, 1.497377, 1.450774
437, 11, 0.32, 0.017658, 0.857736, 0.059095, 0.992392
437, 3, 0.32, 0.265620, 0.149745, 0.383868, 0.266378
438, 11, 0.52, 0.029519, 0.855268, 0.104316, 1.071571
438, 3, 0.39, 0.876254, 0.241900, 1.040270, 0.480102
438, 3, 0.26, 0.292325, 0.149305, 0.408905, 0.262380
439, 17, 0.32, 0.334937, 0.299187, 0.608465, 0.546251
439, 3, 0.34, 0.902459, 0.242582, 1.066627, 0.494553
440, 17, 0.30, 0.354647, 0.301465, 0.595110, 0.569260
441, 17, 0.46, 0.383466, 0.299229, 0.631945, 0.567890
441, 6, 0.28, 0.382751, 0.298041, 0.668070, 0.533007
441, 3, 0.26, 0.359353, 0.147973, 0.473306, 0.258285
441, 1, 0.30, 0.070184, 0.657559, 0.203959, 1.310756
442, 17, 0.29, 0.403829, 0.300486, 0.641403, 0.555962
442, 3, 0.42, 0.381246, 0.149940, 0.496726, 0.263811
442, 1, 0.31, 0.082588, 0.662554, 0.259768, 1.303505
443, 17, 0.28, 0.433366, 0.299366, 0.677946, 0.519283
443, 3, 0.35, 0.403374, 0.150227, 0.512645, 0.262224
443, 3, 0.32, 0.957943, 0.253361, 1.039579, 0.499162
444, 17, 0.32, 0.454131, 0.298553, 0.714521, 0.513163
444, 12, 0.27, 0.442584, 0.446238, 1.352129, 1.446238
445, 17, 0.28, 0.863079, 0.555331, 1.127740, 1.206564
445, 12, 0.31, 0.483897, 0.444109, 1.483897, 1.444109
445, 3, 0.27, 0.902964, 0.273128, 1.052869, 0.541462
446, 17, 0.31, 0.489460, 0.298956, 0.753652, 0.509162
446, 12, 0.52, 0.487197, 0.440945, 1.466437, 1.440945
446, 6, 0.26, 0.873051, 0.509068, 1.162628, 1.014280
447, 17, 0.32, 0.505141, 0.298973, 0.773244, 0.520877
447, 12, 0.40, 0.490442, 0.440889, 1.489852, 1.440889
447, 6, 0.26, 0.879529, 0.559180, 1.134673, 1.238535
447, 3, 0.40, 0.482922, 0.152259, 0.591730, 0.265425
447, 3, 0.34, 0.931175, 0.275629, 1.044962, 0.538472
448, 12, 0.46, 0.493122, 0.440797, 1.431025, 1.440797
448, 12, 0.25, 0.497630, 0.239144, 1.076192, 0.883283
448, 3, 0.28, 0.943889, 0.278305, 1.051419, 0.539438
448, 3, 0.27, 0.502797, 0.151774, 0.613708, 0.264991
449, 17, 0.26, 0.543870, 0.300060, 0.783299, 0.519858
449, 12, 0.45, 0.536191, 0.442466, 1.416133, 1.442466
449, 3, 0.48, 0.953432, 0.281422, 1.045514, 0.549192
450, 17, 0.30, 0.554496, 0.301115, 0.792483, 0.528988
450, 12, 0.42, 0.494825, 0.438670, 1.494825, 1.438670
450, 3, 0.57, 0.959911, 0.298527, 1.033888, 0.588191
451, 12, 0.50, 0.493649, 0.440508, 1.493649, 1.440508
451, 3, 0.61, 0.968370, 0.301673, 1.031196, 0.621999
451, 3, 0.28, 0.543019, 0.152188, 0.658117, 0.258531
452, 12, 0.35, 0.494487, 0.441697, 1.494487, 1.441697
452, 6, 0.26, 0.175752, 0.656994, 0.518266, 1.288961
452, 3, 0.41, 0.976402, 0.301654, 1.021007, 0.640930
453, 12, 0.45, 0.493400, 0.442666, 1.493400, 1.442666
453, 6, 0.29, 0.179147, 0.655176, 0.522904, 1.268950
453, 3, 0.46, 0.981380, 0.302923, 1.015566, 0.631980
454, 17, 0.31, 0.600622, 0.299567, 0.855950, 0.537348
454, 12, 0.45, 0.493352, 0.444044, 1.493352, 1.444044
454, 6, 0.33, 0.180528, 0.655501, 0.530041, 1.250443
454, 3, 0.38, 0.986887, 0.302372, 1.011894, 0.615573
455, 17, 0.32, 0.604354, 0.299016, 0.858863, 0.544767
455, 17, 0.29, 0.178778, 0.655945, 0.533216, 1.331543
455, 6, 0.37, 0.182061, 0.655877, 0.532752, 1.271539
455, 12, 0.44, 0.491689, 0.442934, 1.491689, 1.442935
456, 17, 0.34, 0.609068, 0.299721, 0.854690, 0.549683
456, 17, 0.31, 0.178847, 0.615712, 0.520445, 1.250415
456, 6, 0.37, 0.183179, 0.652718, 0.541363, 1.264259
456, 12, 0.44, 0.490185, 0.442746, 1.490185, 1.442746
457, 17, 0.34, 0.611680, 0.301708, 0.849766, 0.560093
457, 17, 0.34, 0.178958, 0.614717, 0.513725, 1.231026
457, 6, 0.32, 0.183669, 0.653369, 0.535444, 1.256325
457, 12, 0.37, 0.490053, 0.441476, 1.490053, 1.441476
457, 1, 0.34, 0.912640, 0.605271, 1.089364, 1.364478
458, 17, 0.32, 0.177322, 0.615098, 0.507575, 1.238805
458, 12, 0.55, 0.488231, 0.442416, 1.488231, 1.442416
458, 6, 0.30, 0.181820, 0.652113, 0.534699, 1.274994
458, 1, 0.53, 0.912242, 0.608849, 1.090160, 1.371665
459, 17, 0.35, 0.177214, 0.615881, 0.510139, 1.279999
459, 17, 0.29, 0.615131, 0.301278, 0.820429, 0.630713
459, 6, 0.36, 0.182540, 0.650576, 0.540759, 1.298376
459, 12, 0.45, 0.488204, 0.442267, 1.488204, 1.442267
459, 1, 0.53, 0.912216, 0.607394, 1.088357, 1.371376
460, 17, 0.33, 0.178542, 0.615759, 0.511953, 1.262693
460, 12, 0.57, 0.488046, 0.441457, 1.488046, 1.441458
460, 6, 0.32, 0.184565, 0.650238, 0.541296, 1.274522
460, 1, 0.37, 0.913980, 0.602904, 1.087926, 1.368108
461, 17, 0.33, 0.180440, 0.615456, 0.521225, 1.281619
461, 12, 0.56, 0.488660, 0.440524, 1.488660, 1.440524
461, 6, 0.34, 0.185605, 0.649515, 0.546559, 1.299324
462, 17, 0.28, 0.180319, 0.616567, 0.506496, 1.319515
462, 12, 0.42, 0.489360, 0.442139, 1.489360, 1.442139
462, 6, 0.28, 0.185334, 0.652236, 0.531445, 1.340042
462, 1, 0.27, 0.916445, 0.606555, 1.086645, 1.410738
463, 17, 0.29, 0.182173, 0.616041, 0.512869, 1.286197
463, 12, 0.43, 0.488448, 0.443378, 1.488448, 1.443378
463, 6, 0.28, 0.187628, 0.652829, 0.537596, 1.305133
464, 12, 0.42, 0.489391, 0.443060, 1.489391, 1.443060
464, 1, 0.32, 0.919140, 0.610497, 1.089149, 1.415586
465, 17, 0.25, 0.183149, 0.615271, 0.503423, 1.270122
465, 12, 0.39, 0.488873, 0.443987, 1.488873, 1.443987
465, 1, 0.39, 0.920649, 0.612812, 1.086485, 1.351068
466, 17, 0.26, 0.184013, 0.614880, 0.500884, 1.251290
466, 12, 0.49, 0.488682, 0.442543, 1.488682, 1.442543
467, 12, 0.38, 0.488810, 0.442694, 1.488810, 1.442694
468, 17, 0.27, 0.184074, 0.615655, 0.508580, 1.255286
468, 12, 0.38, 0.490337, 0.440717, 1.490337, 1.440717
468, 1, 0.27, 0.922386, 0.612824, 1.080755, 1.396476
469, 12, 0.36, 0.541001, 0.440608, 1.510393, 1.440608
469, 1, 0.27, 0.923003, 0.612649, 1.081775, 1.409847
470, 12, 0.32, 0.490123, 0.441685, 1.490123, 1.441685
470, 1, 0.26, 0.923765, 0.613140, 1.081398, 1.403353
471, 17, 0.29, 0.640454, 0.326958, 0.867201, 0.616432
471, 1, 0.28, 0.923131, 0.612205, 1.084453, 1.399586
472, 17, 0.27, 0.640373, 0.326458, 0.854470, 0.618624
472, 12, 0.27, 0.489915, 0.442140, 1.489915, 1.442140
472, 1, 0.27, 0.923634, 0.612240, 1.083170, 1.384052
473, 17, 0.33, 0.640604, 0.326013, 0.860158, 0.612829
473, 1, 0.40, 0.925834, 0.613631, 1.081163, 1.366696
474, 17, 0.30, 0.642143, 0.326506, 0.855776, 0.626598
474, 3, 0.26, 0.352779, 0.168647, 0.412587, 0.248279
474, 1, 0.40, 0.927084, 0.611547, 1.080312, 1.359924
475, 17, 0.30, 0.643363, 0.326889, 0.851099, 0.613682
475, 1, 0.40, 0.926496, 0.612067, 1.077750, 1.378251
476, 17, 0.30, 0.644240, 0.326908, 0.852315, 0.618545
476, 12, 0.32, 0.489446, 0.444514, 1.489446, 1.444514
476, 1, 0.45, 0.927332, 0.613747, 1.079469, 1.365109
477, 17, 0.33, 0.644555, 0.327313, 0.852545, 0.613836
477, 1, 0.45, 0.927990, 0.614686, 1.077367, 1.332641
478, 17, 0.35, 0.644225, 0.327669, 0.850801, 0.616328
478, 12, 0.25, 0.486792, 0.493565, 1.486792, 1.493565
478, 3, 0.28, 0.355519, 0.165671, 0.415708, 0.242111
478, 1, 0.41, 0.928068, 0.614878, 1.076835, 1.329701
479, 17, 0.35, 0.644776, 0.327170, 0.860516, 0.611890
479, 12, 0.27, 0.489291, 0.445053, 1.489291, 1.445053
479, 3, 0.29, 0.060991, 0.375704, 0.151673, 0.602648
479, 1, 0.44, 0.928342, 0.612997, 1.075149, 1.351578
480, 17, 0.39, 0.651917, 0.304410, 0.865259, 0.628260
480, 1, 0.44, 0.928540, 0.612300, 1.075887, 1.368705
481, 17, 0.36, 0.652057, 0.304085, 0.865804, 0.630664
481, 12, 0.25, 0.489563, 0.445005, 1.489563, 1.445005
481, 1, 0.43, 0.928080, 0.614142, 1.075442, 1.344776
482, 17, 0.39, 0.651918, 0.303348, 0.864097, 0.639791
482, 6, 0.25, 0.651051, 0.303244, 0.891222, 0.594598
482, 1, 0.40, 0.928321, 0.616032, 1.076153, 1.338714
483, 17, 0.38, 0.650177, 0.302406, 0.866466, 0.637995
483, 12, 0.29, 0.488036, 0.494017, 1.488036, 1.494017
483, 1, 0.43, 0.928487, 0.616081, 1.077267, 1.348965
484, 17, 0.36, 0.650542, 0.302930, 0.866711, 0.639865
484, 1, 0.39, 0.927283, 0.616612, 1.073952, 1.341226
485, 17, 0.36, 0.643407, 0.327639, 0.859778, 0.609698
485, 1, 0.46, 0.927908, 0.616756, 1.077850, 1.345584
486, 17, 0.38, 0.650449, 0.303018, 0.870416, 0.638911
486, 1, 0.38, 0.927045, 0.617743, 1.075136, 1.343592
487, 17, 0.37, 0.649608, 0.303025, 0.866859, 0.639553
487, 1, 0.40, 0.928386, 0.618125, 1.078226, 1.356112
488, 17, 0.38, 0.643413, 0.328826, 0.862466, 0.611804
488, 1, 0.44, 0.927729, 0.619553, 1.081501, 1.378042
489, 17, 0.40, 0.644055, 0.328314, 0.864045, 0.614576
489, 1, 0.45, 0.926751, 0.619504, 1.079983, 1.366133
490, 17, 0.39, 0.648059, 0.328556, 0.896583, 0.590550
490, 1, 0.43, 0.927653, 0.619654, 1.080192, 1.382246
491, 17, 0.42, 0.648356, 0.329154, 0.897751, 0.592524
491, 17, 0.26, 0.191906, 0.612936, 0.507027, 1.203475
491, 1, 0.41, 0.927035, 0.620567, 1.078865, 1.378815
492, 17, 0.41, 0.647540, 0.328672, 0.901618, 0.590366
492, 1, 0.41, 0.927898, 0.620529, 1.080787, 1.393300
493, 17, 0.43, 0.647273, 0.329321, 0.904019, 0.590685
493, 1, 0.37, 0.927119, 0.621276, 1.080536, 1.395104
494, 17, 0.41, 0.647829, 0.329272, 0.903348, 0.586561
494, 1, 0.36, 0.927145, 0.620229, 1.080397, 1.406930
495, 17, 0.43, 0.647029, 0.329782, 0.901967, 0.588542
495, 12, 0.27, 0.540891, 0.444462, 1.519598, 1.444463
495, 1, 0.30, 0.927136, 0.621977, 1.075261, 1.367933
496, 6, 0.25, 0.646762, 0.329458, 0.913324, 0.586735
496, 12, 0.28, 0.542078, 0.443111, 1.517521, 1.443111
496, 1, 0.32, 0.925820, 0.650236, 1.078092, 1.379353
497, 17, 0.44, 0.641657, 0.329157, 0.878448, 0.613191
497, 6, 0.26, 0.644677, 0.328740, 0.903754, 0.593078
497, 1, 0.40, 0.927402, 0.621717, 1.078227, 1.335526
498, 17, 0.40, 0.646109, 0.331019, 0.886365, 0.623196
498, 6, 0.26, 0.643692, 0.329501, 0.915213, 0.584607
498, 17, 0.27, 0.189973, 0.616343, 0.520028, 1.275846
498, 1, 0.36, 0.929492, 0.622029, 1.073275, 1.313459
499, 17, 0.44, 0.647377, 0.331721, 0.886735, 0.630598
499, 6, 0.29, 0.645132, 0.330299, 0.915392, 0.587346
499, 17, 0.28, 0.189275, 0.614395, 0.516428, 1.249214
499, 12, 0.31, 0.542293, 0.443559, 1.513520, 1.443559
499, 1, 0.28, 0.925462, 0.650416, 1.075658, 1.366467
500, 6, 0.25, 0.648474, 0.330429, 0.903264, 0.600675
500, 12, 0.31, 0.437396, 0.444050, 1.437396, 1.444050
500, 12, 0.26, 0.185014, 0.490146, 0.596602, 1.490146
500, 1, 0.33, 0.928767, 0.621272, 1.072762, 1.370931
501, 17, 0.46, 0.647921, 0.331432, 0.904117, 0.596992
501, 17, 0.26, 0.189620, 0.616012, 0.524582, 1.272296
501, 12, 0.31, 0.488820, 0.441621, 1.488820, 1.441621
501, 1, 0.32, 0.928271, 0.621829, 1.074361, 1.383179
502, 17, 0.42, 0.647871, 0.330885, 0.904714, 0.590542
502, 17, 0.26, 0.188534, 0.614406, 0.517095, 1.265918
502, 1, 0.36, 0.928905, 0.620540, 1.075529, 1.382726
503, 17, 0.43, 0.647119, 0.329469, 0.897890, 0.596257
503, 12, 0.33, 0.488463, 0.440791, 1.488463, 1.440791
503, 1, 0.32, 0.927469, 0.621068, 1.072114, 1.349088
504, 17, 0.42, 0.646605, 0.329926, 0.900423, 0.596770
504, 12, 0.30, 0.487829, 0.440184, 1.487829, 1.440184
505, 6, 0.26, 0.646749, 0.329735, 0.904722, 0.589689
505, 17, 0.27, 0.184719, 0.611827, 0.520994, 1.239337
505, 12, 0.26, 0.488694, 0.440937, 1.488694, 1.440937
505, 1, 0.32, 0.926389, 0.619127, 1.072952, 1.394018
506, 17, 0.43, 0.642030, 0.329251, 0.881275, 0.611404
506, 6, 0.25, 0.645205, 0.329025, 0.909065, 0.586274
506, 6, 0.26, 0.184911, 0.613891, 0.518997, 1.254255
506, 12, 0.27, 0.487953, 0.440358, 1.487953, 1.440358
506, 1, 0.30, 0.927197, 0.618774, 1.077311, 1.386245
507, 17, 0.41, 0.639814, 0.328092, 0.881842, 0.613663
507, 17, 0.36, 0.190511, 0.613008, 0.548763, 1.228537
507, 6, 0.37, 0.194434, 0.611663, 0.572821, 1.187254
507, 12, 0.33, 0.489075, 0.441003, 1.489075, 1.441003
507, 1, 0.36, 0.922790, 0.653364, 1.082276, 1.368453
508, 17, 0.44, 0.641505, 0.329525, 0.877270, 0.623951
508, 6, 0.35, 0.183123, 0.614744, 0.528512, 1.266367
508, 12, 0.32, 0.488370, 0.440346, 1.488370, 1.440346
509, 17, 0.46, 0.641416, 0.331069, 0.854758, 0.609820
509, 6, 0.25, 0.643780, 0.330777, 0.881406, 0.588717
509, 12, 0.38, 0.490662, 0.441400, 1.490662, 1.441400
510, 17, 0.43, 0.639366, 0.330606, 0.869270, 0.618284
510, 12, 0.29, 0.490045, 0.441837, 1.484913, 1.441837
511, 17, 0.39, 0.639906, 0.331969, 0.861622, 0.621971
511, 6, 0.26, 0.181361, 0.612850, 0.519494, 1.249650
511, 12, 0.28, 0.487705, 0.442268, 1.487705, 1.442268
511, 1, 0.29, 0.919113, 0.656562, 1.080174, 1.415331
512, 17, 0.41, 0.643384, 0.334842, 0.887333, 0.632849
512, 6, 0.27, 0.641165, 0.333117, 0.916268, 0.595436
512, 6, 0.38, 0.179206, 0.614760, 0.522663, 1.294173
512, 12, 0.44, 0.488295, 0.439249, 1.488295, 1.439249
513, 6, 0.36, 0.178520, 0.614603, 0.520710, 1.283304
513, 17, 0.33, 0.641327, 0.334445, 0.901732, 0.591283
513, 12, 0.36, 0.488757, 0.438171, 1.488757, 1.438172
513, 1, 0.37, 0.912556, 0.656866, 1.090502, 1.435540
514, 6, 0.37, 0.177351, 0.612448, 0.523986, 1.252697
514, 17, 0.31, 0.641053, 0.336261, 0.907003, 0.600286
514, 12, 0.48, 0.488710, 0.439919, 1.488710, 1.439919
514, 1, 0.49, 0.910805, 0.654575, 1.096775, 1.469492
515, 17, 0.35, 0.638110, 0.331253, 0.876678, 0.623506
515, 6, 0.33, 0.179141, 0.614101, 0.519932, 1.237028
515, 12, 0.52, 0.490015, 0.439701, 1.490015, 1.439700
515, 1, 0.42, 0.910316, 0.656531, 1.094498, 1.473692
516, 17, 0.28, 0.640696, 0.334656, 0.894834, 0.598844
516, 17, 0.26, 0.180666, 0.613261, 0.511110, 1.272355
516, 12, 0.39, 0.490461, 0.439705, 1.490461, 1.439705
516, 1, 0.42, 0.912402, 0.657187, 1.092093, 1.433800
517, 17, 0.26, 0.178913, 0.613347, 0.505474, 1.260379
517, 12, 0.43, 0.490617, 0.439895, 1.477783, 1.439895
517, 1, 0.29, 0.912292, 0.654002, 1.087430, 1.438803
518, 12, 0.37, 0.492696, 0.439745, 1.492696, 1.439745
519, 6, 0.30, 0.176711, 0.612357, 0.512902, 1.264275
519, 17, 0.30, 0.622462, 0.333251, 0.885913, 0.607233
519, 12, 0.49, 0.491949, 0.440929, 1.491949, 1.440929
519, 1, 0.35, 0.909002, 0.658328, 1.096982, 1.455847
520, 17, 0.38, 0.178320, 0.610290, 0.515286, 1.215036
520, 17, 0.37, 0.619778, 0.332278, 0.880611, 0.599107
520, 6, 0.35, 0.181766, 0.609810, 0.527208, 1.193555
520, 12, 0.51, 0.493034, 0.439748, 1.493034, 1.439748
520, 1, 0.27, 0.906926, 0.656774, 1.094402, 1.422355
521, 17, 0.36, 0.620230, 0.332564, 0.872654, 0.597465
521, 17, 0.33, 0.176512, 0.609332, 0.511538, 1.225796
521, 6, 0.29, 0.179342, 0.609674, 0.528600, 1.212751
521, 12, 0.45, 0.493853, 0.441654, 1.493853, 1.441654
522, 17, 0.35, 0.618250, 0.337516, 0.851816, 0.644606
522, 12, 0.44, 0.493483, 0.439054, 1.493483, 1.439054
523, 17, 0.34, 0.616635, 0.341246, 0.855402, 0.643566
523, 12, 0.65, 0.493604, 0.439225, 1.493604, 1.439225
524, 17, 0.36, 0.611421, 0.338569, 0.852536, 0.625081
524, 12, 0.55, 0.493847, 0.442366, 1.491613, 1.442366
525, 17, 0.38, 0.604664, 0.336655, 0.860406, 0.620918
525, 6, 0.28, 0.604270, 0.335357, 0.888745, 0.579732
525, 12, 0.47, 0.494507, 0.439178, 1.494507, 1.439178
525, 12, 0.41, 0.549361, 0.248504, 1.157262, 0.916021
526, 6, 0.28, 0.593288, 0.335439, 0.864656, 0.581784
526, 12, 0.44, 0.498492, 0.438668, 1.498492, 1.438668
526, 12, 0.39, 0.550158, 0.247119, 1.143390, 0.877151
526, 3, 0.36, 0.568324, 0.178093, 0.663993, 0.309165
526, 3, 0.27, 0.969381, 0.358460, 1.034712, 0.664691
527, 17, 0.32, 0.586934, 0.332752, 0.835830, 0.597012
527, 12, 0.40, 0.541595, 0.441092, 1.339131, 1.441092
527, 3, 0.48, 0.963336, 0.359798, 1.031221, 0.662797
527, 2, 0.30, 0.962787, 0.468536, 1.040152, 0.539982
528, 12, 0.52, 0.540786, 0.438985, 1.338397, 1.438985
528, 3, 0.50, 0.956611, 0.357420, 1.040609, 0.646771
528, 3, 0.27, 0.549092, 0.179326, 0.640902, 0.299662
528, 2, 0.30, 0.953660, 0.468348, 1.047094, 0.540807
529, 17, 0.31, 0.556607, 0.334162, 0.800966, 0.564702
529, 12, 0.63, 0.492260, 0.437394, 1.475207, 1.437394
529, 12, 0.35, 0.500561, 0.248083, 1.215846, 0.921554
529, 3, 0.28, 0.950109, 0.359346, 1.047792, 0.645338
530, 17, 0.32, 0.537053, 0.335832, 0.789854, 0.574448
530, 12, 0.50, 0.493040, 0.438049, 1.442081, 1.438049
530, 12, 0.39, 0.503018, 0.247637, 1.172872, 0.907763
530, 3, 0.33, 0.514388, 0.171917, 0.627533, 0.281020
531, 17, 0.28, 0.515187, 0.332941, 0.792238, 0.610177
531, 12, 0.50, 0.494753, 0.441784, 1.282447, 1.441784
532, 17, 0.39, 0.495489, 0.332047, 0.726031, 0.616857
532, 6, 0.28, 0.493870, 0.330223, 0.740942, 0.578083
532, 12, 0.31, 0.490191, 0.444811, 1.275654, 1.444811
533, 17, 0.30, 0.462202, 0.332050, 0.744554, 0.615656
533, 17, 0.29, 0.169079, 0.248822, 0.446255, 0.383854
533, 1, 0.38, 0.086066, 0.606995, 0.259753, 1.298719
534, 17, 0.41, 0.129980, 0.250819, 0.413837, 0.394692
534, 17, 0.35, 0.437939, 0.334104, 0.692501, 0.591673
534, 1, 0.33, 0.069809, 0.613488, 0.213575, 1.311032
535, 17, 0.35, 0.405481, 0.335817, 0.655871, 0.593930
535, 3, 0.35, 0.383251, 0.169274, 0.494456, 0.288444
536, 3, 0.30, 0.348168, 0.164119, 0.464396, 0.267731
537, 17, 0.27, 0.333000, 0.329716, 0.599993, 0.572513
538, 20, 0.26, 0.278590, 0.152920, 0.397950, 0.272714
539, 17, 0.26, 0.271548, 0.333466, 0.553866, 0.645965
540, 17, 0.41, 0.231276, 0.331365, 0.513165, 0.615100
540, 6, 0.28, 0.230379, 0.330985, 0.556736, 0.576774
540, 12, 0.32, 0.544029, 0.494584, 1.251559, 1.494584
540, 3, 0.43, 0.199635, 0.148722, 0.319058, 0.270680
541, 17, 0.42, 0.194803, 0.332471, 0.475525, 0.643688
541, 6, 0.37, 0.193402, 0.331972, 0.514311, 0.588477
541, 12, 0.51, 0.493506, 0.489332, 1.350321, 1.489332
541, 3, 0.53, 0.165453, 0.146252, 0.290473, 0.267037
542, 12, 0.45, 0.496594, 0.489827, 1.251768, 1.489826
542, 3, 0.55, 0.133593, 0.140646, 0.270265, 0.268560
543, 20, 0.66, 0.094286, 0.127791, 0.234428, 0.256074
544, 20, 0.30, 0.074284, 0.126858, 0.237362, 0.255132
548, 12, 0.27, 0.489436, 0.548041, 1.375912, 1.548041
549, 12, 0.25, 0.490246, 0.547417, 1.396092, 1.547417
550, 12, 0.34, 0.439247, 0.542753, 1.398793, 1.542753
551, 12, 0.34, 0.438970, 0.543500, 1.386368, 1.543500
552, 12, 0.29, 0.487277, 0.497474, 1.422705, 1.497474
555, 3, 0.51, 0.241772, 0.300375, 0.310301, 0.606919
555, 2, 0.27, 0.437405, 0.432255, 0.583999, 0.489215
556, 12, 0.26, 0.435860, 0.493770, 1.435860, 1.493770
557, 12, 0.31, 0.436454, 0.492448, 1.436454, 1.492448
558, 3, 0.30, 0.217109, 0.298306, 0.283253, 0.605587
561, 3, 0.28, 0.189044, 0.280450, 0.250655, 0.554959
567, 12, 0.42, 0.437221, 0.541718, 1.437221, 1.541718
571, 12, 0.33, 0.438345, 0.544178, 1.438345, 1.544178
572, 12, 0.42, 0.439659, 0.543337, 1.439659, 1.543337
573, 12, 0.36, 0.439688, 0.543714, 1.439688, 1.543714
574, 17, 0.25, 0.063896, 0.292123, 0.213601, 0.587156
574, 12, 0.30, 0.439177, 0.544433, 1.439177, 1.544433
575, 12, 0.37, 0.440765, 0.543869, 1.440765, 1.543869
576, 17, 0.37, 0.080849, 0.291168, 0.275224, 0.573772
576, 12, 0.34, 0.441926, 0.544074, 1.441926, 1.544074
577, 6, 0.26, 0.083180, 0.292173, 0.291771, 0.571380
577, 12, 0.27, 0.441742, 0.544191, 1.441742, 1.544191
578, 6, 0.25, 0.089173, 0.293337, 0.311887, 0.566509
578, 12, 0.28, 0.442415, 0.544723, 1.442415, 1.544723
579, 6, 0.29, 0.089489, 0.292027, 0.306622, 0.577360
579, 12, 0.26, 0.442103, 0.544768, 1.442103, 1.544768
580, 17, 0.29, 0.092883, 0.293105, 0.305054, 0.580918
580, 12, 0.25, 0.442484, 0.543783, 1.442484, 1.543782
581, 17, 0.27, 0.097911, 0.296007, 0.279077, 0.619557
582, 3, 0.34, 0.037387, 0.142423, 0.119230, 0.283276
582, 3, 0.28, 0.099934, 0.138317, 0.127576, 0.237459
583, 6, 0.25, 0.492837, 0.654321, 1.287501, 1.590769
583, 3, 0.36, 0.038773, 0.141987, 0.124230, 0.278901
583, 3, 0.33, 0.116403, 0.139966, 0.169665, 0.255957
583, 2, 0.30, 0.487164, 0.462653, 0.647350, 0.531707
584, 12, 0.27, 0.487765, 0.547551, 1.487765, 1.547551
584, 3, 0.46, 0.039992, 0.142809, 0.130165, 0.276917
584, 3, 0.36, 0.115491, 0.141333, 0.158734, 0.258151
584, 2, 0.29, 0.486541, 0.462719, 0.641315, 0.532029
585, 17, 0.28, 0.109719, 0.299069, 0.334553, 0.635688
585, 3, 0.43, 0.117448, 0.141287, 0.160866, 0.263123
585, 3, 0.41, 0.041241, 0.142740, 0.134715, 0.277405
585, 2, 0.37, 0.486254, 0.463242, 0.645911, 0.532767
586, 17, 0.27, 0.110148, 0.297620, 0.338021, 0.633400
586, 3, 0.31, 0.041714, 0.143227, 0.132343, 0.278600
586, 2, 0.33, 0.486060, 0.463386, 0.647625, 0.532051
587, 17, 0.28, 0.110178, 0.297425, 0.340767, 0.630817
587, 12, 0.26, 0.487776, 0.546864, 1.487776, 1.546864
587, 3, 0.34, 0.044631, 0.142869, 0.139636, 0.279060
587, 3, 0.25, 0.125003, 0.142451, 0.171843, 0.260832
587, 2, 0.38, 0.485876, 0.463311, 0.650199, 0.532558
588, 17, 0.32, 0.112879, 0.299094, 0.347064, 0.630869
